,restuarant_name,restaurant_logo,cuisine_tags,latitude,longitude,menu_items
0,Gino's Deli,https://images.deliveryhero.io/image/talabat/restaurants/logo_-_2021-11-23T17_637732788146540497.jpg?width=180,"['Sandwiches, Pasta, Italian']",25.0648583638963,55.1383772692595,"[{'name': ""Gino's Meal for One"", 'price': 49, 'description': 'Choice of Panuozzo, Fries, and Soft Drink - AED 49', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/CC6481BAD3E6ABE7D58A6EAE9E640209?width=172&amp;height=172'}, {'name': ""Gino's Meal for 2"", 'price': 109, 'description': 'Choice of any 2 Panuozzo, 2 Fries, and 2 Soft Drink - AED 109', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/9A1C3DABCBF45982973C027566B7B190?width=172&amp;height=172'}, {'name': 'Family Meal (Serves 4)', 'price': 199, 'description': 'Any 4 Panuozzo or Pasta, 4 Appetisers, 4 Soft Drink - AED 199', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/C463E70A095207970DD5E366569D1B40?width=172&amp;height=172'}, {'name': 'Appetizer Share Box', 'price': 64, 'description': 'Choice of any 3 appetizers - perfect for sharing!', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/F0654DC3B495D9A613D780AEF9AC48F0?width=172&amp;height=172'}, {'name': 'Any 3 Panuozzo', 'price': 99, 'description': 'Choice of any 3 of our famous, authentic, fresh baked panuozzo!', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/C8CC30C0F8060FFD81AA1998990C41F0?width=172&amp;height=172'}, {'name': 'Ginos Chicken Strips', 'price': 32, 'description': 'Juicy, tender, succulent chicken strips. Served with a choice of house made dips', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/3C36F848D5A988C2579FB2F99E4F7D32?width=172&amp;height=172'}, {'name': 'Sweet Potato Fries', 'price': 24, 'description': 'Sweet and crispy fries, served with a choice of house-made dips', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/908DA5F5D675E31F0E8E9C79A8AC2EFA?width=172&amp;height=172'}, {'name': 'Ginos Potato Wedges', 'price': 24, 'description': 'Crispy fried potato wedges, lightly seasoned. Served with a choice of house-made dips', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/8C154381797BF65ED72EDEDC0C426367?width=172&amp;height=172'}, {'name': 'Mozzarella Balls', 'price': 29, 'description': 'Mini breaded mozzarella bites, served with a choice of house-made dip', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/56097A6D37B91BE245F9C6EB2D457157?width=172&amp;height=172'}, {'name': 'Garlic Bread & Mozzarella', 'price': 23, 'description': 'Oven baked ciabatta with homemade roast garlic oil and fresh fior di latte mozzarella', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/92DABDD5173E59E191AF7CECA17C4BF4?width=172&amp;height=172'}, {'name': ""Gino's Chicken Wings (6)"", 'price': 32, 'description': 'Premium, thick, juicy wings smothered in your choice of Smoky BBQ sauce or tangy Buffalo. Served with a Blue cheese dip (6 wings)', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/43B2FDC1F453570D84665736D12B94A2?width=172&amp;height=172'}, {'name': 'Arancini', 'price': 29, 'description': 'Italian rice balls stuffed with tomato and mozzarella, and shallow fried. Served with a choice of house-made dip', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/050AC3A2138F4FAC58E26029134708DE?width=172&amp;height=172'}, {'name': 'Quinoa Greco Salad', 'price': 43, 'description': 'White quinoa, authentic Greek feta, Kalamata olives, pine nuts, cherry tomato, fresh rocket, Italian lime dressing', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/C156DC3970B471C385A8D89CFFFD9717?width=172&amp;height=172'}, {'name': 'Italian Chicken Pasta Salad', 'price': 43, 'description': 'Served cold Pasta salad with fusili, roast chicken, sweetcorn, kalamata olives, sundried tomato, fresh rocket, grated parmesan and pesto dressing', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/FC140F329CA167429DFAFD5516B0AE88?width=172&amp;height=172'}, {'name': 'Ginos Chicken Caesar Salad', 'price': 43, 'description': 'Fresh Romaine lettuce with a creamy Caesar dressing, crispy garlic croutons, powdered parmesan cheese and grilled chicken breast', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/CE68AC3F81885727D6D7449875A309D1?width=172&amp;height=172'}, {'name': 'Tomato & Mozzarella (Sandwich)', 'price': 44, 'description': 'Freshly baked panuozzo with sliced tomato, fresh thick cut buffalo mozzarella, homemade pesto, fresh basil', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/F763E7530B47C58F1179ED822E9B1A9E?width=172&amp;height=172'}, {'name': 'Salami Melt (Sandwich)', 'price': 42, 'description': 'Freshly baked panuozzo with Italian tomato sauce, fresh ricotta, fior di latte mozzarella, fresh rocket, Italian salami, oregano', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/F5161359F64EDB26967FE9A2091CB422?width=172&amp;height=172'}, {'name': 'Fire Chicken BBQ (Sandwich)', 'price': 42, 'description': 'Freshly baked panuozzo with crispy fried chicken, homemade caramelized onion, smoky bbq sauce, jalapenos and fior di latte mozzarella', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/88580B351011BAB812C2B4473617D7B3?width=172&amp;height=172'}, {'name': 'Chicken Pesto Mozzarella (Sandwich)', 'price': 44, 'description': 'Freshly baked panuozzo with creamy pesto sauce, oven roast shredded chicken, fior di latte mozzarella, and sundried tomatoes', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/A05EC61796D02C5AAFA25763A5A438FC?width=172&amp;height=172'}, {'name': 'Italian Meatball (Sandwich)', 'price': 44, 'description': ""Fresh baked panuozzo oozing with Gino's homemade Italian meatballs in a rich tomato ragu, topped with fior di latte mozzarella, parmesan, and a sprinkling of oregano. Mamma Mia!"", 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/22A6BBCAC409B9837298EEC8E070A686?width=172&amp;height=172'}, {'name': 'Bresaola & Rocket (Sandwich)', 'price': 42, 'description': 'Freshly baked panuozzo with Italian tomato sauce, fresh ricotta, premium sliced beef bresaola, fior di latte mozzarella and fresh rocket', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/DC5E06BB9F12BA7F2D83BC9E96E46594?width=172&amp;height=172'}, {'name': 'Butter Chicken & Burrata (Sandwich)', 'price': 44, 'description': ""Freshly baked panuozzo with Gino's butter chicken and creamy burrata"", 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/31C25A77D73300C73C406CF9750E85C4?width=172&amp;height=172'}, {'name': 'Halloumi & Roast Vegetables (Sandwich)', 'price': 42, 'description': 'Freshly baked panuozzo with sundried tomato pesto, oven roast Mediterranean vegetables, sliced halloumi, and homemade basil pesto, oregano', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/0666F4440E5BFA705092F637B74D6F72?width=172&amp;height=172'}, {'name': 'Chipotle Cheesesteak (Sandwich)', 'price': 46, 'description': 'Freshly baked panuozzo with grilled beef strips, sautéed onions, peppers, American cheddar sauce and chipotle mayonnaise', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/9BEF51DCBF9BC2C7CCA882006F08D43F?width=172&amp;height=172'}, {'name': 'Buffalo Chicken (Sandwich)', 'price': 42, 'description': 'Freshly baked panuozzo with buffalo fried chicken, chopped spring onion, fior di latte mozzarella, and buffalo ranch sauce', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/C3F753B3879BA9F4E8EE69EEE2D35336?width=172&amp;height=172'}, {'name': 'Tuna Mayo (Sandwich)', 'price': 42, 'description': 'Freshly baked panuozzo with premium Mediterranean tuna, mayonnaise, sweetcorn, and sliced tomato', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/48DA9601CD456F4C3EBF86125E4A9DD7?width=172&amp;height=172'}, {'name': 'BBQ Honey Mustard (Sandwich)', 'price': 46, 'description': ""Freshly baked panuozzo with house slaw, shallow fried chicken escalope, topped with fior di latte mozzarella and swiss cheese, and drizzled with Gino's homemade bbq honey mustard dressing"", 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/9489A288C8CF3631EE7BE4BFD80C5F2E?width=172&amp;height=172'}, {'name': 'Classic Reuben (Sandwich)', 'price': 46, 'description': ""Freshly baked panuozzo with Russian sauce, sauerkraut, beef pastrami, sliced pickles, American mustard and Swiss cheese - Gino's take on a classic!"", 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/219D48DB760F9FE4692B15017ECF1625?width=172&amp;height=172'}, {'name': 'The Rebecca (Sandwich)', 'price': 46, 'description': 'Slow cooked, homemade pulled BBQ brisket, garlic & herb sauce, sliced pickle and aged smoked cheddar cheese', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/3B9732F49EDD95EA98B4085F7DD86996?width=172&amp;height=172'}, {'name': 'Brooklyn Hero (Sandwich)', 'price': 46, 'description': ""Freshly baked panuozzo stuffed with Gino's mustard-mayo sauce, american cheddar, smoked turkey, Italian salami and dill pickles"", 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/3A9E6CAB5C4BF6D6F706B754E5D37B40?width=172&amp;height=172'}, {'name': 'Spaghetti Bolognese', 'price': 52, 'description': 'Classic spaghetti pasta with our homemade rich tomato and beef bolognese sauce', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/683C8353B9815F7BFBAAFD5262388C38?width=172&amp;height=172'}, {'name': ""Gino's Penne Alfredo"", 'price': 52, 'description': ""Penne pasta with Gino's homemade creamy Alfredo sauce with oven roast chicken and fresh mushroom"", 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/14504A368406FD17B21C2B1399F395D4?width=172&amp;height=172'}, {'name': 'Penne Calabrese', 'price': 55, 'description': 'Penne pasta with our homemade creamy, tangy pink sauce with sundried tomato and grilled chicken (mildly spicy)', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/AF7D8458770DE8E73EF43D54F217BA04?width=172&amp;height=172'}, {'name': ""Mac'n'Cheese"", 'price': 38, 'description': 'Ginos thick and creamy macaroni and cheddar classic', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/184FFE15A745EA6D9575AB07879AD3A7?width=172&amp;height=172'}, {'name': ""Gino's Gnocchi"", 'price': 52, 'description': ""Gino's famous gnocchi with your choice of homemade pesto or truffled cream"", 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/D1CE8277E02FE37B203B4B963BA8B8D4?width=172&amp;height=172'}, {'name': 'Buffalo Ranch (30ml)', 'price': 4, 'description': 'Creamy Buffalo Ranch Dip', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/7C649C786D6C9F45F178D7850D864CCF?width=172&amp;height=172'}, {'name': 'Sundried Tomato Marinara (30ml)', 'price': 5, 'description': 'Homemade with Italian sundried tomatoes, pine nuts, and classic marinara sauce', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/2D3BFB93606AF7980798FED46543D50D?width=172&amp;height=172'}, {'name': 'Garlic & Herb (30ml)', 'price': 4, 'description': 'Homemade creamy garlic and herb dip', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/B4C28F7C60D890214D3570C05BC8AA08?width=172&amp;height=172'}, {'name': 'BBQ Honey Mustard (30ml)', 'price': 4, 'description': 'A classic combination of smoky BBQ sauce, American mustard and honey', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/08DD721E01B6A881AC2445C97978EFC6?width=172&amp;height=172'}, {'name': 'Chipotle Mayo (30ml)', 'price': 4, 'description': 'Spicy, tangy and delicious with almost anything!', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/1ACDC3895E6C2FF85EBED3ABE6D09233?width=172&amp;height=172'}, {'name': 'Sweet Chili (30ml)', 'price': 3, 'description': 'A sweet & (mildly) spicy classic!', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/9902853B413DE0ECA3557BA7AA033A29?width=172&amp;height=172'}, {'name': 'Smoky BBQ (30ml)', 'price': 3, 'description': 'A smoky classic', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/2DA1C33FF24D8D14B594FEECB47831CE?width=172&amp;height=172'}, {'name': 'Marie Rose (30ml)', 'price': 4, 'description': 'A blend of tomato, mayonnaise, Worcestershire sauce, lemon juice and black pepper', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/FE33C64651925FEE62E1AFE488428549?width=172&amp;height=172'}, {'name': 'Ginos Tiramisu', 'price': 25, 'description': 'House special - homemade classic creamy Tiramisu (8oz)', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/151D91D378B98924202E7E1122B7E65F?width=172&amp;height=172'}, {'name': 'Chocolate Fudge Brownie', 'price': 22, 'description': 'Homemade chocolate fudge brownie - soft, chewy and delicious! Contain Nuts (1 piece)', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/F36A533763464E4220CF5F682C4032AE?width=172&amp;height=172'}, {'name': 'Banana Caramel Pudding', 'price': 28, 'description': ""Gino's homemade pudding with caramelised banana, custard cream, and banana caramel sauce"", 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/9ED6322AE9653B4860F268094F1B318C?width=172&amp;height=172'}, {'name': 'Arwa Water (500ml)', 'price': 5, 'description': '', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/6D50DFCE9C1AC7F54AB6309F69646658?width=172&amp;height=172'}, {'name': 'Coca Cola (250ml)', 'price': 9, 'description': '250ml', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/018B57901EEE37D5710BDBC5C67CADBF?width=172&amp;height=172'}, {'name': 'Coke Zero (250ml)', 'price': 9, 'description': '250ml bottle', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/ED824B8B3B336DA84682452642F1BB58?width=172&amp;height=172'}, {'name': 'Sprite (250ml)', 'price': 9, 'description': '250ml bottle', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/6A7BE630FA9BFA8A66CF789753CF35FE?width=172&amp;height=172'}, {'name': 'Fanta (250ml)', 'price': 9, 'description': '250ml bottle', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/709BC7CD76DB80270EB26F0BF793CE18?width=172&amp;height=172'}]"
1,Pasta Della Nonna,https://images.deliveryhero.io/image/talabat/restaurants/Logos_PastaDellaNonna_Sec637794192311679134.jpg?width=180,"['Italian, Pasta, Salad']",25.0651332,55.13827815,"[{'name': ""Nonna's Meal for 1"", 'price': 65, 'description': 'Any Appetiser, Any Pasta, Any Soft Drink', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/A978DF4B0B3010DD2DC990A758CF3DA9?width=172&amp;height=172'}, {'name': ""Nonna's Meal for 2"", 'price': 125, 'description': ""Any 2 Appetisers, any 2 Pasta's and 2 Soft Drinks!"", 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/E027EE31FA1D1EE5601A8FD4D8A562ED?width=172&amp;height=172'}, {'name': ""Pasta Party Pack - Any 4 pasta's"", 'price': 149, 'description': 'Choose any 4 pastas from our menu!', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/643F8604BDDE799B008A2F243FFB1EC5?width=172&amp;height=172'}, {'name': ""Nonna's Chicken Strips"", 'price': 29, 'description': 'Tender, crispy and delicious - thats how Mamma makes them! Served with BBQ Sauce (4 strips)', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/2AB03F62823E1D36019BAE958FF0757C?width=172&amp;height=172'}, {'name': 'Chili Cheese Bites', 'price': 29, 'description': 'Breaded, crispy, (slightly) chili cheesy bites with a soft centre. Served with a homemade garlic & herb dip', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/883A86F2C8ADB637DC31C0FF7AF3ABB2?width=172&amp;height=172'}, {'name': ""Nonna's Sweet Potato Fries"", 'price': 23, 'description': 'Perfectly crunchy sweet potato fries with a sweet chili dip', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/2ECD686CD342B11621A64B85A0CF6C47?width=172&amp;height=172'}, {'name': 'Homemade Garlic Bread & Mozzarella', 'price': 25, 'description': 'Homemade freshly baked bread with fresh garlic and EVOO, topped with our creamy mozzarella', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/94934064ACCEE0EF10A59188F6CB27DC?width=172&amp;height=172'}, {'name': ""Nonna's Chicken Wings (6) - BBQ"", 'price': 32, 'description': 'Premium, thick, juicy wings smothered in your choice of Smoky BBQ sauce. Served with a Blue cheese dip (6 wings)', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/DCFF61FF2AF96CE792DDE55B8A454233?width=172&amp;height=172'}, {'name': ""Nonna's Chicken Wings (6) - Buffalo"", 'price': 32, 'description': 'Premium, thick, juicy wings smothered in tangy Buffalo sauce. Served with a Blue cheese dip', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/1A3E4EE5CF3DDBC6E50122561EDABC47?width=172&amp;height=172'}, {'name': 'Tuscan Chicken Pasta Salad', 'price': 43, 'description': ""Served cold A delightful mix of Italian flavours and one of Nonna's crowd pleasers - fusili pasta, kalamata olives, shredded roast chicken, sweetcorn, fresh rocket, sun-dried tomato, pine nuts, homemade fresh basil pesto and parmesan"", 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/303F3D7D33FAA697EC415F27313E760C?width=172&amp;height=172'}, {'name': ""Nonna's Grilled Chicken Caesar Salad"", 'price': 43, 'description': ""Crispy Romaine lettuce with Nonna's creamy Caesar dressing, homemade garlic croutons, powdered parmesan cheese and grilled chicken breast"", 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/2CE50F7174DA328B002D15AF3DC724A7?width=172&amp;height=172'}, {'name': 'Sicilian Tuna Pasta Salad', 'price': 43, 'description': ""Served cold Fusili pasta with Nonna's tuna mayo with Mediterranean tuna, sundried tomato, sweetcorn and spring onion"", 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/447C54ED3FFFCC560DE77F7A11CD017A?width=172&amp;height=172'}, {'name': 'Insalata Caprese', 'price': 49, 'description': ""Sliced vine tomato with thick cut slices of fresh mozzarella, topped with Nonna's homemade basil pesto, fresh rocket and premium Italian EVOO"", 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/6ABC91B2F17690BB2C0946929B434DD3?width=172&amp;height=172'}, {'name': ""Nonna's Spaghetti Bolognese"", 'price': 49, 'description': ""An Italian classic - premium spaghetti pasta tossed with Nonna's homemade rich Beef Bolognese sauce - bellissima!"", 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/F89775B299576ACB6E3DFA8CAB5401AB?width=172&amp;height=172'}, {'name': 'Tagliatelle Della Mamma', 'price': 59, 'description': ""Mamma Mia! Premium tagliatelle pasta, with Mamma's famous cream sauce of sauteed shrimp and roast garlic! Maraviglioso! (mildly spicy)"", 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/70F8D9F786F734A816A53D5698069EBD?width=172&amp;height=172'}, {'name': 'Penne Alfredo', 'price': 49, 'description': 'Premium penne pasta with a rich and creamy sauce of oven roast chicken and fresh mushroom. Topped with Parmesan', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/D26CDDDC35FCF83CBF316F4B9288DF99?width=172&amp;height=172'}, {'name': 'Gnocchi Alla Quattro Formaggi', 'price': 49, 'description': 'Deliciously satisfying gnocchi pasta with a creamy, cheesy homemade four cheese sauce (cheddar, parmesan, gorgonzola and emmenthal)', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/BF11FDC060C31D8F57AB039012B2DDAF?width=172&amp;height=172'}, {'name': 'Tortelloni Della Nonna', 'price': 59, 'description': ""Mamma's delicious spinach & ricotta stuffed tortelloni, mixed with a cream sauce of smoked turkey, shiitake mushroom and emmental. Just the way Nonna likes it!"", 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/49A6403E2DAD51A0A1FE9890AFCE4D04?width=172&amp;height=172'}, {'name': 'Fusili Bianco Rosso', 'price': 59, 'description': ""Fusili pasta swirls mixed in Nonna's rich, flavour packed pomodoro sauce, topped with fresh straciatella and chili flakes"", 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/860423B1DD8508128849FE2518F6DEC2?width=172&amp;height=172'}, {'name': 'Penne Pink', 'price': 46, 'description': ""Premium durum wheat penne rigate mixed with the perfect balance of Nonna's zesty pomodoro sauce, and silky smooth cooking cream"", 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/E89B8735F5E5FAFF4BD8A867558B5E3D?width=172&amp;height=172'}, {'name': 'Penne Calabrese', 'price': 55, 'description': 'Penne pasta with a creamy, tangy pink sauce with sundried tomato and grilled chicken (mildly spicy)', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/759AA219FA0887C943C971EA5B4BB0D8?width=172&amp;height=172'}, {'name': 'Penne Arrabbiata', 'price': 46, 'description': ""Premium durum wheat penne pasta with Nonna's classic sugo all'arrabbiata - a spicy sauce made from garlic, tomatoes, and dried red chili peppers, originating from the Lazio region, around Rome, and translated as 'angry' - in reference to the spice of the chili's"", 'image': None}, {'name': 'Tagliatelle Al Tartufo', 'price': 55, 'description': ""Nonna's premium tagliatelle pasta, with a creamy homemade sauce of fresh mushroom and black truffle"", 'image': None}, {'name': 'Create your Own Pasta', 'price': 46, 'description': 'Create you own pasta with our premium pastas and homemade sauces', 'image': None}, {'name': 'Lasagna Al Forno Bolognese', 'price': 52, 'description': ""Fresh lasagna sheets smothered with Nonna's 100% homemade Beef Bolognese and homemade bechamel sauce, topped with fior di latte mozzarella and parmesan"", 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/4B94AACDE4DB9B423FB7FDD66757B368?width=172&amp;height=172'}, {'name': 'Lasagna Di Pollo', 'price': 52, 'description': ""Layers of fresh lasagna, filled with Nonna's homemade basil pesto, shredded oven roast chicken breast, classic homemade bechamel sauce and topped with fior di latte mozzarella and parmesan"", 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/2FF654280C2A932BDD30869C7763C626?width=172&amp;height=172'}, {'name': 'Bambino Bolognese', 'price': 35, 'description': 'Our classic Spaghetti with Beef Bolognese, just a bit smaller!', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/C8D22CC686D9E26AA9116E8E938A5AE7?width=172&amp;height=172'}, {'name': 'Bambino Pomodoro', 'price': 32, 'description': 'Penne pasta topped with our rich tomato sauce', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/BA525323902551064FFAB033BC75CB0D?width=172&amp;height=172'}, {'name': ""Mac'n'Cheese"", 'price': 35, 'description': ""Nonna's delightfully creamy classic cheddar cheese mac!"", 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/01D658CD3C9C83D0E289193F43D2C28F?width=172&amp;height=172'}, {'name': 'Chicken Nuggets & Wedges', 'price': 28, 'description': 'Crispy chicken nuggets with seasoned potato wedges', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/13F24739ABC5729750F3923F3809E47D?width=172&amp;height=172'}, {'name': ""Nonna's Chocolate Fudge Brownie"", 'price': 23, 'description': 'Soft, fudgy and chocolatey. Satisfaction guaranteed! Contains Nuts', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/4CBE990CA3AA7066814D49DB23EDF7BA?width=172&amp;height=172'}, {'name': ""Nonna's Chocolate Chip Cookie"", 'price': 23, 'description': 'Soft, buttery, and stuffed with chocolate. A perfect treat!', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/A1537480AF6BC48B69DDDD3A568EDC7C?width=172&amp;height=172'}, {'name': ""Nonna's Banana Caramel Pudding"", 'price': 28, 'description': ""Nonna's homemade pudding with caramelised banana, custard cream, and banana caramel sauce"", 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/8E1706AEDEC303E6B5343394551A7EF1?width=172&amp;height=172'}, {'name': ""Nonna's Toffee Sponge Cake"", 'price': 28, 'description': 'Homemade toffee sponge with creme anglaise and toffee nut caramel sauce', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/4787052D27E3C1BD86ED0E039D37D866?width=172&amp;height=172'}, {'name': ""Nonna's Homemade Tiramisu"", 'price': 28, 'description': ""Classic Tiramisu using Nonna's secret recipe"", 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/31F657C8D13C362F85CD77FB1F92C4FF?width=172&amp;height=172'}, {'name': 'Arwa Water (500ml)', 'price': 5, 'description': '', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/BB9E183197C487B000DA50E378E44485?width=172&amp;height=172'}, {'name': 'Coca Cola (290ml)', 'price': 9, 'description': '', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/DF22E314A3DA3D18A0C01867A561E51C?width=172&amp;height=172'}, {'name': 'Coke Zero (290ml)', 'price': 9, 'description': '', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/4C1E22C272FF722ACD7BE8E0718B7B8F?width=172&amp;height=172'}, {'name': 'Fanta (290ml)', 'price': 9, 'description': '', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/105CA63D17E048DEA39B96190DA307EF?width=172&amp;height=172'}, {'name': 'Sprite (290ml)', 'price': 9, 'description': '', 'image': 'https://images.deliveryhero.io/image/talabat/Menuitems/61E9855C029D4D5C14B6EACABB7AB352?width=172&amp;height=172'}]"
